"defForcedFum","defFumRec","defIntsRec","defPassYds","defPtsPerGame","defRedZoneFGs","defRedZonePct","defRedZoneTDs","defRedZones","defRushYds","defSacks","defTotalYds","off1stDowns","off2PtAtt","off2PtConv","off2PtConvPct","off3rdDownAtt","off3rdDownConv","off3rdDownConvPct","off4thDownAtt","off4thDownConv","off4thDownConvPct","offFumLost","offIntsLost","offPassTDs","offPassYds","offPtsPerGame","offRedZoneFGs","offRedZonePct","offRedZoneTDs","offRedZones","offRushTDs","offRushYds","offSacks","offTotalYds","offTotalYdsGained","penalties","penaltyYds","scheduleId","seasonIndex","seed","stageIndex","statId","tODiff","tOGiveaways","tOTakeaways","teamId","totalLosses","totalTies","totalWins","weekIndex"
0,0,1,247,0,0,0,0,0,31,4,278,17,0,0,0,15,5,33.3333,3,3,100,0,1,2,256,0,0,33.3333,1,3,1,89,0,345,362,2,20,543031324,0,0,0,537919848,0,1,1,759955485,0,0,0,0
